TOKEN_ID,TOKEN_NAME,hand,weapon,costume,hat,glasses,eye color,fur color,sub-race,background,secondary background color,helmet,hair,mask,special,deviation,NUM_TRAITS,RARITY_SCORE,Rank
8561,Sipher INU #6672,10000.0,15172.41379310345,10000.0,20952.38095238095,5.500550055005501,44000.0,62857.142857142855,15.714285714285714,16923.076923076922,24444.44444444445,3.787878787878788,10.050251256281406,22.529441884280594,22.09057134250427,110000.0,16.200294550810014,314445.3322437396,1
1277,Sipher INU #9388,10000.0,15172.41379310345,10000.0,3.9148693857214036,5.500550055005501,44000.0,62857.142857142855,220.0,16923.076923076922,24444.44444444445,3.787878787878788,251.42857142857142,22.529441884280594,22.09057134250427,110000.0,16.200294550810014,293942.53019520245,2
5804,Sipher INU #3915,10000.0,3.8695265985981764,10000.0,20952.38095238095,5.500550055005501,32.68945022288262,26.770503772207352,15.714285714285714,16923.076923076922,24444.44444444445,3.787878787878788,10.050251256281406,22.529441884280594,22.09057134250427,110000.0,26.894865525672373,192489.79964506192,3
7738,Sipher INU #5849,60.975609756097555,92.51471825063078,37.03703703703704,3.9148693857214036,135.13513513513513,32.68945022288262,28.993147074327887,73.33333333333333,37.5234521575985,37.33876442634081,3.787878787878788,297.2972972972973,22.529441884280594,5365.853658536585,11.003300990297088,14666.666666666668,20906.593760942113,4
5530,Sipher INU #3641,40.0,60.689655172413794,34.96503496503497,3.9148693857214036,136.51877133105802,31.428571428571427,25.51020408163265,110.0,39.447731755424066,35.46099290780142,3.787878787878788,300.34129692832767,22.529441884280594,5365.853658536585,11.003300990297088,14666.666666666668,20888.118074821694,5
6689,Sipher INU #4800,81.30081300813008,123.35295766750771,36.496350364963504,3.9148693857214036,155.6420233463035,32.49630723781389,26.770503772207352,110.0,37.69059448346753,36.267721727662384,107.00389105058365,10.050251256281406,22.529441884280594,5365.853658536585,11.003300990297088,14666.666666666668,20827.039351378473,6
2478,Sipher INU #589,35.714285714285715,54.187192118226605,33.898305084745765,3.9148693857214036,170.94017094017093,32.35294117647059,28.993147074327887,15.714285714285714,42.202186840590834,35.75491630099138,117.52136752136751,10.050251256281406,22.529441884280594,5365.853658536585,11.003300990297088,14666.666666666668,20647.296987205296,7
3938,Sipher INU #2049,33.003300330033,50.07397291453283,34.013605442176875,93.12169312169311,177.77777777777777,31.54121863799283,26.770503772207352,15.714285714285714,39.72553268327916,35.46099290780142,3.787878787878788,10.050251256281406,22.529441884280594,5365.853658536585,11.003300990297088,14666.666666666668,20617.09408142377,8
9235,Sipher INU #7346,38.46153846153846,58.355437665782496,41.1522633744856,74.03668181053341,141.3427561837456,31.54121863799283,24.95321272613849,15.714285714285714,39.17378917378917,36.267721727662384,3.787878787878788,10.050251256281406,22.529441884280594,5365.853658536585,11.003300990297088,14666.666666666668,20580.890103597943,9
9358,Sipher INU #7469,34.602076124567475,52.49970170624031,35.714285714285715,3.9148693857214036,5.500550055005501,32.56846780162843,26.770503772207352,15.714285714285714,39.72553268327916,35.75491630099138,3.787878787878788,10.050251256281406,936.1702127659574,5365.853658536585,11.003300990297088,74.26160337552743,6683.89209497074,10
