TOKEN_ID,TOKEN_NAME,Background,Body,Ears,Eyes,Fur,Glasses,Head,Mouth,NUM_TRAITS,RARITY_SCORE,Rank
3385,DropBear #3385,24.0,33.333333333333336,685.7142857142857,12.307692307692308,32.0,400.0,56.470588235294116,7.142857142857143,82.4742268041237,1333.442983537586,1
329,DropBear #329,24.0,40.0,685.7142857142857,18.461538461538463,10.666666666666668,80.0,56.470588235294116,5.442176870748299,82.4742268041237,1003.2294827526568,2
1096,DropBear #1096,24.0,40.0,685.7142857142857,14.76923076923077,10.666666666666668,26.666666666666668,28.235294117647058,38.095238095238095,82.4742268041237,950.6216088338585,3
6247,DropBear #6247,24.0,33.333333333333336,685.7142857142857,36.92307692307693,106.66666666666667,5.714285714285714,28.235294117647058,11.72161172161172,16.0857908847185,948.3943450756254,4
3306,DropBear #3306,24.0,40.0,685.7142857142857,14.76923076923077,16.0,50.0,28.235294117647058,7.142857142857143,82.4742268041237,948.3358945481443,5
9321,DropBear #9321,24.0,10.0,685.7142857142857,18.461538461538463,80.0,5.714285714285714,28.235294117647058,76.19047619047619,16.0857908847185,944.4016710829515,6
8593,DropBear #8593,24.0,40.0,114.28571428571429,14.76923076923077,320.0,400.0,5.647058823529411,5.442176870748299,16.0857908847185,940.2299716339412,7
2019,DropBear #2019,24.0,6.8965517241379315,685.7142857142857,36.92307692307693,80.0,5.714285714285714,14.117647058823529,76.19047619047619,10.610079575596817,940.1664029006827,8
4103,DropBear #4103,24.0,33.333333333333336,68.57142857142857,184.61538461538464,106.66666666666667,80.0,282.35294117647055,76.19047619047619,82.4742268041237,938.2044573578837,9
4535,DropBear #4535,24.0,40.0,685.7142857142857,61.53846153846155,16.0,80.0,5.647058823529411,5.442176870748299,16.0857908847185,934.4277738317434,10
9442,DropBear #9442,24.0,33.333333333333336,685.7142857142857,14.76923076923077,32.0,26.666666666666668,28.235294117647058,5.442176870748299,82.4742268041237,932.6352142760354,11
2338,DropBear #2338,24.0,6.8965517241379315,685.7142857142857,61.53846153846155,106.66666666666667,5.714285714285714,5.647058823529411,7.142857142857143,27.874564459930312,931.1947317841542,12
8527,DropBear #8527,24.0,40.0,685.7142857142857,14.76923076923077,80.0,5.714285714285714,56.470588235294116,5.442176870748299,16.0857908847185,928.196358188563,13
5658,DropBear #5658,24.0,8.333333333333334,685.7142857142857,14.76923076923077,8.0,26.666666666666668,28.235294117647058,45.714285714285715,82.4742268041237,923.9073231195728,14
7723,DropBear #7723,24.0,40.0,685.7142857142857,14.76923076923077,8.0,50.0,9.411764705882353,7.142857142857143,82.4742268041237,921.5123651363795,15
457,DropBear #457,24.0,6.8965517241379315,685.7142857142857,14.76923076923077,80.0,80.0,5.647058823529411,11.72161172161172,10.610079575596817,919.3588183283922,16
668,DropBear #668,24.0,40.0,685.7142857142857,61.53846153846155,16.0,5.714285714285714,56.470588235294116,11.72161172161172,16.0857908847185,917.2450238086572,17
7015,DropBear #7015,24.0,20.0,685.7142857142857,36.92307692307693,106.66666666666667,5.714285714285714,9.411764705882353,11.72161172161172,16.0857908847185,916.2374823305273,18
6239,DropBear #6239,24.0,13.333333333333334,228.57142857142858,12.307692307692308,106.66666666666667,400.0,28.235294117647058,9.937888198757763,82.4742268041237,905.5265299996495,19
7285,DropBear #7285,24.0,40.0,685.7142857142857,12.307692307692308,106.66666666666667,5.714285714285714,9.411764705882353,5.442176870748299,16.0857908847185,905.3426628642793,20
8156,DropBear #8156,24.0,40.0,685.7142857142857,12.307692307692308,8.0,26.666666666666668,14.117647058823529,5.442176870748299,82.4742268041237,898.7226954223402,21
7380,DropBear #7380,24.0,33.333333333333336,685.7142857142857,9.230769230769232,8.0,26.666666666666668,14.117647058823529,7.142857142857143,82.4742268041237,890.6797859508592,22
4392,DropBear #4392,24.0,40.0,685.7142857142857,36.92307692307693,64.0,5.714285714285714,9.411764705882353,5.442176870748299,16.0857908847185,887.2913808129973,23
857,DropBear #857,24.0,40.0,685.7142857142857,14.76923076923077,64.0,5.714285714285714,28.235294117647058,5.442176870748299,16.0857908847185,883.9610640709159,24
2926,DropBear #2926,24.0,40.0,57.142857142857146,9.230769230769232,8.0,400.0,28.235294117647058,228.57142857142858,82.4742268041237,877.6545758668258,25
8836,DropBear #8836,24.0,6.8965517241379315,685.7142857142857,36.92307692307693,8.0,5.714285714285714,5.647058823529411,76.19047619047619,27.874564459930312,876.960299549722,26
782,DropBear #782,24.0,33.333333333333336,685.7142857142857,14.76923076923077,32.0,5.714285714285714,5.647058823529411,57.142857142857146,10.610079575596817,868.9311310731188,27
9312,DropBear #9312,24.0,33.333333333333336,4.8979591836734695,369.2307692307693,8.0,400.0,5.647058823529411,12.698412698412698,10.610079575596817,868.4176128453149,28
4041,DropBear #4041,24.0,33.333333333333336,228.57142857142858,61.53846153846155,16.0,400.0,9.411764705882353,7.142857142857143,82.4742268041237,862.4720720960865,29
2279,DropBear #2279,24.0,33.333333333333336,685.7142857142857,9.230769230769232,10.666666666666668,5.714285714285714,5.647058823529411,76.19047619047619,10.610079575596817,861.106955248943,30
7930,DropBear #7930,24.0,40.0,4.8979591836734695,14.76923076923077,320.0,400.0,28.235294117647058,12.698412698412698,16.0857908847185,860.6866876536824,31
7330,DropBear #7330,24.0,6.8965517241379315,685.7142857142857,18.461538461538463,10.666666666666668,26.666666666666668,56.470588235294116,12.698412698412698,16.0857908847185,857.6605010517205,32
2735,DropBear #2735,24.0,6.8965517241379315,685.7142857142857,9.230769230769232,10.666666666666668,5.714285714285714,5.647058823529411,76.19047619047619,27.874564459930312,851.934658524081,33
1472,DropBear #1472,24.0,8.333333333333334,685.7142857142857,9.230769230769232,16.0,5.714285714285714,9.411764705882353,76.19047619047619,16.0857908847185,850.6807057737509,34
