TOKEN_ID,TOKEN_NAME,Metadata,Trait Count,Background,Body,Eyes,Mouth,Glasses,Apparel,Hand item,Headgear,RARITY_SCORE,Rank
1,coalitioncrew #1,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,1
10,coalitioncrew #10,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,2
111,coalitioncrew #111,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,3
2,coalitioncrew #2,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,4
3,coalitioncrew #3,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,5
4,coalitioncrew #4,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,6
5,coalitioncrew #5,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,7
6,coalitioncrew #6,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,8
7,coalitioncrew #7,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,9
8,coalitioncrew #8,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,10
804,coalitioncrew #804,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,11
9,coalitioncrew #9,4166.666666666667,1388.888888888889,641.025641025641,396.8253968253968,520.8333333333334,1388.888888888889,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,8629.578821876446,12
156,coalitioncrew #156,50.100200400801604,1190.4761904761906,114.81056257175659,56.68934240362812,58.9622641509434,370.37037037037044,336.7003367003367,68.30601092896175,409.8360655737705,438.5964912280702,3094.84783480483,13
553,coalitioncrew #553,50.100200400801604,1190.4761904761906,93.80863039399624,101.31712259371834,56.306306306306304,35.46099290780142,292.39766081871346,347.22222222222223,378.7878787878788,500.0,3045.877204907629,14
338,coalitioncrew #338,50.100200400801604,1190.4761904761906,90.49773755656108,56.68934240362812,260.4166666666667,35.46099290780142,292.39766081871346,66.13756613756614,409.8360655737705,438.5964912280702,2890.60891416977,15
332,coalitioncrew #332,50.100200400801604,1190.4761904761906,83.61204013377926,56.68934240362812,71.83908045977012,123.4567901234568,292.39766081871346,90.57971014492755,409.8360655737705,500.0,2868.9870805350383,16
906,coalitioncrew #906,50.100200400801604,1190.4761904761906,93.80863039399624,132.27513227513228,56.306306306306304,123.4567901234568,292.39766081871346,66.13756613756614,378.7878787878788,438.5964912280702,2822.3428469481128,17
323,coalitioncrew #323,50.100200400801604,1190.4761904761906,114.81056257175659,119.04761904761905,90.57971014492753,123.4567901234568,292.39766081871346,86.80555555555556,312.5,438.5964912280702,2818.7707803670914,18
637,coalitioncrew #637,50.100200400801604,1190.4761904761906,91.57509157509158,132.27513227513228,71.83908045977012,35.46099290780142,292.39766081871346,68.30601092896175,378.7878787878788,500.0,2811.218238630342,19
611,coalitioncrew #611,50.100200400801604,1190.4761904761906,92.67840593141797,101.31712259371834,117.9245283018868,35.46099290780142,292.39766081871346,50.81300813008131,312.5,500.0,2743.668109560612,20
976,coalitioncrew #976,50.100200400801604,1190.4761904761906,87.41258741258741,101.31712259371834,56.306306306306304,35.46099290780142,336.7003367003367,77.16049382716051,312.5,438.5964912280702,2686.0307218529733,21
68,coalitioncrew #68,50.100200400801604,1190.4761904761906,87.41258741258741,132.27513227513228,117.9245283018868,123.4567901234568,292.39766081871346,68.30601092896175,409.8360655737705,158.22784810126583,2630.4130144127676,22
48,coalitioncrew #48,50.100200400801604,1190.4761904761906,114.81056257175659,132.27513227513228,56.306306306306304,35.46099290780142,292.39766081871346,181.1594202898551,409.8360655737705,158.22784810126583,2621.0503797215943,23
969,coalitioncrew #969,50.100200400801604,1190.4761904761906,91.57509157509158,56.68934240362812,58.9622641509434,81.30081300813008,336.7003367003367,75.75757575757576,409.8360655737705,158.22784810126583,2509.625728147734,24
247,coalitioncrew #247,50.100200400801604,1190.4761904761906,90.49773755656108,56.68934240362812,46.992481203007515,81.30081300813008,292.39766081871346,68.30601092896175,378.7878787878788,158.22784810126583,2413.776163685139,25
398,coalitioncrew #398,50.100200400801604,1190.4761904761906,90.49773755656108,56.68934240362812,67.93478260869566,35.46099290780142,336.7003367003367,75.75757575757576,312.5,158.22784810126583,2374.345006912857,26
874,coalitioncrew #874,50.100200400801604,49.164208456243855,90.49773755656108,793.6507936507936,625.0,35.46099290780142,41.82350480970305,50.81300813008131,31.133250311332503,500.0,2267.6436962233183,27
183,coalitioncrew #183,50.100200400801604,166.66666666666669,109.89010989010988,50.12531328320802,107.75862068965517,35.46099290780142,336.7003367003367,1041.6666666666667,31.133250311332503,158.22784810126583,2087.730005617844,28
115,coalitioncrew #115,50.100200400801604,166.66666666666669,114.81056257175659,56.68934240362812,105.9322033898305,123.4567901234568,41.82350480970305,347.22222222222223,409.8360655737705,500.0,1916.537558161836,29
698,coalitioncrew #698,50.100200400801604,179.2114695340502,83.61204013377926,793.6507936507936,625.0,35.46099290780142,41.82350480970305,19.936204146730464,31.133250311332503,33.557046979865774,1893.485502874858,30
560,coalitioncrew #560,50.100200400801604,49.164208456243855,89.44543828264757,793.6507936507936,46.992481203007515,35.46099290780142,292.39766081871346,416.6666666666667,31.133250311332503,33.557046979865774,1838.568739677874,31
746,coalitioncrew #746,50.100200400801604,166.66666666666669,90.49773755656108,56.68934240362812,260.4166666666667,116.55011655011657,41.82350480970305,75.75757575757576,409.8360655737705,500.0,1768.3378763854903,32
27,coalitioncrew #27,50.100200400801604,49.164208456243855,89.44543828264757,793.6507936507936,71.83908045977012,35.46099290780142,41.82350480970305,77.16049382716051,31.133250311332503,500.0,1739.7779631062542,33
