TOKEN_ID,TOKEN_NAME,Background,Fur,Clothes,Eyes,Mouth,Ears,Hat,Trait Count,RARITY_SCORE,Rank
4785,fancybearsmetaverseofficial #4785,14.749262536873156,107.85159620362381,1.4947146888601903,14.492753623188404,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2761.901653816601,1
5243,fancybearsmetaverseofficial #5243,19.841269841269842,66.45401382243487,1.4947146888601903,12.939958592132504,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2724.043283708753,2
6294,fancybearsmetaverseofficial #6294,17.8826895565093,49.84051036682615,1.4947146888601903,13.033051819414034,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2705.564293195665,3
4207,fancybearsmetaverseofficial #4207,25.329280648429588,31.03277060575968,1.4947146888601903,14.043365913942255,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2695.2134586210473,4
445,fancybearsmetaverseofficial #445,14.907573047107933,20.819453697534975,1.4947146888601903,14.492753623188404,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2675.027821820747,5
4738,fancybearsmetaverseofficial #4738,11.786892975011787,21.641274238227144,1.4947146888601903,14.043365913942255,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2672.279574580097,6
375,fancybearsmetaverseofficial #375,17.18213058419244,15.70154503203115,1.4947146888601903,12.939958592132504,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2670.631675661272,7
6583,fancybearsmetaverseofficial #6583,12.40079365079365,18.905021173623712,1.4947146888601903,14.043365913942255,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2670.157222191275,8
2052,fancybearsmetaverseofficial #2052,16.767270288397047,13.850415512465373,1.4947146888601903,12.939958592132504,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2668.365685845911,9
1889,fancybearsmetaverseofficial #1889,16.767270288397047,11.246063877642825,1.4947146888601903,12.939958592132504,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2665.761334211088,10
5787,fancybearsmetaverseofficial #5787,13.751375137513751,11.832639151836425,1.4947146888601903,14.454209065679926,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2664.8462648079458,11
2393,fancybearsmetaverseofficial #2393,12.40079365079365,13.05346700083542,1.4947146888601903,14.043365913942255,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2664.305668018487,12
55,fancybearsmetaverseofficial #55,16.767270288397047,8.488964346349745,1.4947146888601903,13.033051819414034,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2663.0973279070763,13
6155,fancybearsmetaverseofficial #6155,13.751375137513751,9.732170663344752,1.4947146888601903,12.939958592132504,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2661.2315458459066,14
7370,fancybearsmetaverseofficial #7370,15.518311607697083,6.063545961678389,1.4947146888601903,12.939958592132504,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2659.3298576144234,15
6861,fancybearsmetaverseofficial #6861,13.751375137513751,7.081751742110928,1.4947146888601903,12.939958592132504,2.5783828382838285,14.838556505223172,1.7297207538814934,2604.166666666667,2658.581126924673,16
5709,fancybearsmetaverseofficial #5709,16.767270288397047,107.85159620362381,1.4947146888601903,159.846547314578,18.08449074074074,15.500992063492065,87.6577840112202,12.411875682653164,419.6152709935652,17
6961,fancybearsmetaverseofficial #6961,13.751375137513751,131.57894736842104,20.743445071357453,159.846547314578,17.208149779735685,16.774020397208805,30.193236714975846,9.228497600590625,399.3242193843812,18
1233,fancybearsmetaverseofficial #1233,14.749262536873156,13.05346700083542,53.28218243819267,159.846547314578,19.53125,15.605493133583023,100.64412238325282,9.228497600590625,385.9408224079057,19
1385,fancybearsmetaverseofficial #1385,14.749262536873156,78.32080200501252,73.44300822561692,159.846547314578,22.579479768786126,15.500992063492065,1.7297207538814934,12.411875682653164,378.58168835089344,20
4097,fancybearsmetaverseofficial #4097,11.786892975011787,78.32080200501252,118.14744801512288,104.51505016722408,18.690191387559807,14.838556505223172,1.7297207538814934,12.411875682653164,360.4405374916889,21
956,fancybearsmetaverseofficial #956,15.346838551258442,49.84051036682615,46.05747973470892,104.51505016722408,20.451570680628272,14.838556505223172,87.6577840112202,9.228497600590625,347.93628761767985,22
670,fancybearsmetaverseofficial #670,13.751375137513751,23.66527830367285,15.61719140429785,159.846547314578,19.242610837438423,16.774020397208805,77.63975155279503,9.228497600590625,335.76527254809537,23
4222,fancybearsmetaverseofficial #4222,12.40079365079365,78.32080200501252,24.703557312252965,159.846547314578,18.780048076923077,16.099948480164866,16.369827134625456,9.228497600590625,335.7500215749412,24
7823,fancybearsmetaverseofficial #7823,25.329280648429588,23.66527830367285,118.14744801512288,14.079747690921378,17.208149779735685,16.774020397208805,108.69565217391305,9.228497600590625,333.1280746095949,25
1404,fancybearsmetaverseofficial #1404,23.474178403755868,21.641274238227144,27.448397013614404,159.846547314578,18.253504672897193,16.774020397208805,54.34782608695652,9.228497600590625,331.01424572782855,26
1968,fancybearsmetaverseofficial #1968,17.18213058419244,13.05346700083542,22.273699215965788,159.846547314578,20.032051282051285,15.605493133583023,69.67670011148272,9.228497600590625,326.8985862432793,27
2420,fancybearsmetaverseofficial #2420,14.907573047107933,11.832639151836425,22.273699215965788,159.846547314578,19.53125,16.774020397208805,69.67670011148272,9.228497600590625,324.0709268387703,28
3734,fancybearsmetaverseofficial #3734,15.518311607697083,66.45401382243487,22.273699215965788,159.846547314578,18.08449074074074,16.774020397208805,15.61719140429785,9.228497600590625,323.7967721035138,29
3858,fancybearsmetaverseofficial #3858,11.786892975011787,23.66527830367285,118.14744801512288,12.757705654215146,22.579479768786126,15.500992063492065,108.69565217391305,9.228497600590625,322.36194655480455,30
6701,fancybearsmetaverseofficial #6701,11.786892975011787,131.57894736842104,77.63975155279503,50.79236082893133,16.48206751054852,16.099948480164866,1.7297207538814934,12.411875682653164,318.5215651524073,31
3045,fancybearsmetaverseofficial #3045,17.18213058419244,66.45401382243487,14.153079710144928,104.51505016722408,16.276041666666668,16.099948480164866,69.67670011148272,9.228497600590625,313.5854621429012,32
3079,fancybearsmetaverseofficial #3079,15.403573629081947,107.85159620362381,24.703557312252965,15.180957007529756,22.579479768786126,16.099948480164866,100.64412238325282,9.228497600590625,311.69173238528293,33
4970,fancybearsmetaverseofficial #4970,17.8826895565093,107.85159620362381,22.835221044939715,104.51505016722408,16.276041666666668,16.774020397208805,15.9846547314578,9.228497600590625,311.3477713682208,34
7859,fancybearsmetaverseofficial #7859,15.403573629081947,7.081751742110928,29.53686200378072,159.846547314578,18.780048076923077,16.774020397208805,54.34782608695652,9.228497600590625,310.99912685123064,35
827,fancybearsmetaverseofficial #827,23.474178403755868,107.85159620362381,97.04968944099379,14.116318464144552,18.601190476190474,14.838556505223172,25.635767022149302,9.228497600590625,310.7957941166716,36
7258,fancybearsmetaverseofficial #7258,23.474178403755868,7.081751742110928,53.28218243819267,104.51505016722408,19.242610837438423,16.099948480164866,77.63975155279503,9.228497600590625,310.5639712222725,37
7424,fancybearsmetaverseofficial #7424,15.346838551258442,13.05346700083542,38.27311696264543,104.51505016722408,2.5783828382838285,16.41712634620436,108.69565217391305,9.228497600590625,308.1081316409552,38
7794,fancybearsmetaverseofficial #7794,19.841269841269842,23.66527830367285,97.04968944099379,13.191219924018572,17.836757990867582,16.41712634620436,108.69565217391305,9.228497600590625,305.9254916215307,39
5699,fancybearsmetaverseofficial #5699,15.346838551258442,31.03277060575968,38.27311696264543,159.846547314578,18.08449074074074,16.099948480164866,15.180957007529756,9.228497600590625,303.09316726326756,40
5801,fancybearsmetaverseofficial #5801,19.841269841269842,31.03277060575968,24.703557312252965,159.846547314578,20.032051282051285,16.774020397208805,20.43151356652501,9.228497600590625,301.89022792023616,41
7488,fancybearsmetaverseofficial #7488,14.907573047107933,15.70154503203115,10.869565217391305,159.846547314578,19.53125,15.500992063492065,54.34782608695652,9.228497600590625,299.93379636214763,42
7342,fancybearsmetaverseofficial #7342,23.474178403755868,107.85159620362381,77.63975155279503,14.043365913942255,22.579479768786126,14.838556505223172,28.60411899313501,9.228497600590625,298.25954494185186,43
2567,fancybearsmetaverseofficial #2567,11.786892975011787,21.641274238227144,45.289855072463766,159.846547314578,19.33787128712871,16.41712634620436,14.454209065679926,9.228497600590625,298.00227389988436,44
2624,fancybearsmetaverseofficial #2624,16.767270288397047,49.84051036682615,118.14744801512288,50.79236082893133,20.032051282051285,15.500992063492065,16.7740203972088,9.228497600590625,297.08315084262017,45
993,fancybearsmetaverseofficial #993,25.329280648429588,8.488964346349745,26.641091219096335,104.51505016722408,18.08449074074074,15.500992063492065,87.6577840112202,9.228497600590625,295.4461507971434,46
3678,fancybearsmetaverseofficial #3678,15.518311607697083,23.66527830367285,97.04968944099379,12.939958592132504,18.780048076923077,16.41712634620436,100.64412238325282,9.228497600590625,294.2430323514671,47
5908,fancybearsmetaverseofficial #5908,15.403573629081947,23.66527830367285,97.04968944099379,14.492753623188404,18.253504672897193,14.838556505223172,100.64412238325282,9.228497600590625,293.57597615890086,48
5196,fancybearsmetaverseofficial #5196,12.40079365079365,49.84051036682615,118.14744801512288,50.79236082893133,18.08449074074074,15.605493133583023,16.369827134625456,9.228497600590625,290.4694214712138,49
2660,fancybearsmetaverseofficial #2660,23.474178403755868,11.246063877642825,19.136558481322716,104.51505016722408,18.601190476190474,16.41712634620436,87.6577840112202,9.228497600590625,290.2764493641511,50
7436,fancybearsmetaverseofficial #7436,23.474178403755868,107.85159620362381,97.04968944099379,14.116318464144552,18.601190476190474,14.838556505223172,1.7297207538814934,12.411875682653164,290.0731259304663,51
5266,fancybearsmetaverseofficial #5266,15.518311607697083,7.081751742110928,46.05747973470892,159.846547314578,19.33787128712871,15.605493133583023,16.5694591728526,9.228497600590625,289.24541159324986,52
3271,fancybearsmetaverseofficial #3271,16.767270288397047,78.32080200501252,118.14744801512288,13.191219924018572,21.462912087912088,15.500992063492065,16.5694591728526,9.228497600590625,289.1886011573984,53
6560,fancybearsmetaverseofficial #6560,15.518311607697083,131.57894736842104,1.4947146888601903,14.116318464144552,19.828680203045685,16.099948480164866,77.63975155279503,12.411875682653164,288.6885480477816,54
249,fancybearsmetaverseofficial #249,13.751375137513751,8.488964346349745,10.869565217391305,159.846547314578,16.276041666666668,15.605493133583023,54.34782608695652,9.228497600590625,288.4143105036296,55
1093,fancybearsmetaverseofficial #1093,23.474178403755868,21.641274238227144,19.40993788819876,159.846547314578,19.53125,16.774020397208805,16.369827134625456,9.228497600590625,286.27553297718464,56
3226,fancybearsmetaverseofficial #3226,19.841269841269842,23.66527830367285,97.04968944099379,12.909222348445729,19.14828431372549,15.605493133583023,87.6577840112202,9.228497600590625,285.10551899350156,57
5735,fancybearsmetaverseofficial #5735,17.8826895565093,23.66527830367285,84.91847826086956,14.889815366289458,18.253504672897193,15.500992063492065,100.64412238325282,9.228497600590625,284.98337820757394,58
5069,fancybearsmetaverseofficial #5069,14.907573047107933,13.850415512465373,46.05747973470892,159.846547314578,19.53125,16.099948480164866,1.7297207538814934,12.411875682653164,284.4348105255597,59
1888,fancybearsmetaverseofficial #1888,17.8826895565093,11.246063877642825,97.04968944099379,13.191219924018572,18.253504672897193,16.41712634620436,100.64412238325282,9.228497600590625,283.91291380210953,60
4252,fancybearsmetaverseofficial #4252,14.749262536873156,78.32080200501252,118.14744801512288,14.454209065679926,18.253504672897193,16.099948480164866,14.531504301325274,9.228497600590625,283.78517667766647,61
7263,fancybearsmetaverseofficial #7263,15.346838551258442,15.70154503203115,118.14744801512288,13.191219924018572,18.780048076923077,15.605493133583023,77.63975155279503,9.228497600590625,283.6408418863228,62
2424,fancybearsmetaverseofficial #2424,23.474178403755868,23.66527830367285,84.91847826086956,12.909222348445729,2.5783828382838285,16.099948480164866,108.69565217391305,9.228497600590625,281.5696384096964,63
120,fancybearsmetaverseofficial #120,13.751375137513751,23.66527830367285,84.91847826086956,14.116318464144552,18.08449074074074,16.41712634620436,100.64412238325282,9.228497600590625,280.82568723698927,64
1914,fancybearsmetaverseofficial #1914,13.751375137513751,107.85159620362381,84.91847826086956,14.454209065679926,17.755681818181817,15.605493133583023,16.5694591728526,9.228497600590625,280.1347903928951,65
5050,fancybearsmetaverseofficial #5050,23.474178403755868,20.819453697534975,77.63975155279503,12.909222348445729,18.08449074074074,16.41712634620436,100.64412238325282,9.228497600590625,279.21684307332015,66
5507,fancybearsmetaverseofficial #5507,19.841269841269842,107.85159620362381,53.28218243819267,14.492753623188404,20.032051282051285,16.41712634620436,37.74154589371981,9.228497600590625,278.8870232288408,67
360,fancybearsmetaverseofficial #360,19.841269841269842,107.85159620362381,77.63975155279503,14.116318464144552,17.438616071428573,15.605493133583023,16.369827134625456,9.228497600590625,278.0913700020609,68
6171,fancybearsmetaverseofficial #6171,12.40079365079365,23.66527830367285,97.04968944099379,12.939958592132504,18.690191387559807,16.41712634620436,87.6577840112202,9.228497600590625,278.04931933316783,69
1192,fancybearsmetaverseofficial #1192,15.518311607697083,6.063545961678389,24.703557312252965,159.846547314578,19.53125,16.099948480164866,26.382439848037144,9.228497600590625,277.3740981249991,70
