TOKEN_ID,TOKEN_NAME,Background,Skin,Clothing,Earring,Eyes,Mouth,Horns,Hat,Trait Count,Glasses,RARITY_SCORE,Rank
4238,holycows #4238,25.641025641025642,16.181229773462782,25.303643724696357,60.679611650485434,11.627906976744187,16.0,9.09090909090909,5.570409982174688,20000.0,3.7105751391465676,20173.805311978645,1
4171,holycows #4171,1923.076923076923,3.324468085106383,25.303643724696357,60.679611650485434,142.85714285714286,97.5609756097561,29.904306220095695,245.0980392156863,952.3809523809524,3.7105751391465676,3483.8966379599906,2
242,holycows #242,1923.076923076923,3.324468085106383,25.303643724696357,240.3846153846154,148.14814814814815,39.60396039603961,30.303030303030305,5.570409982174688,952.3809523809524,3.7105751391465676,3371.8067266208327,3
2649,holycows #2649,1923.076923076923,121.95121951219511,147.92899408284026,240.3846153846154,148.14814814814815,15.936254980079681,146.6275659824047,20.729684908789388,9.652509652509652,432.9004329004329,3207.336348628938,4
3513,holycows #3513,1923.076923076923,14.204545454545453,240.3846153846154,60.679611650485434,142.85714285714286,78.43137254901961,29.904306220095695,245.0980392156863,41.666666666666664,3.7105751391465676,2780.013798214327,5
1650,holycows #1650,25.641025641025642,33.11258278145695,25.303643724696357,250.0,20.100502512562816,39.60396039603961,45.45454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1400.8781980126005,6
2492,holycows #2492,10.989010989010989,156.25,25.303643724696357,62.5,11.428571428571429,39.60396039603961,45.45454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1313.1916694951376,7
4664,holycows #4664,25.641025641025642,10.0,25.303643724696357,250.0,16.0,4.667444574095683,4.545454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1297.8195059875459,8
1513,holycows #1513,15.384615384615385,102.04081632653062,25.303643724696357,15.625,80.0,20.0,9.09090909090909,5.570409982174688,952.3809523809524,3.7105751391465676,1229.106922029025,9
3939,holycows #3939,15.384615384615385,12.468827930174564,12.863390789812195,60.679611650485434,100.0,13.333333333333334,45.45454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1221.84626204524,10
4932,holycows #4932,10.989010989010989,166.66666666666666,25.303643724696357,8.928571428571427,11.428571428571429,8.016032064128257,4.545454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1197.5398883493733,11
1328,holycows #1328,11.020498126515319,14.204545454545453,25.303643724696357,8.928571428571427,80.0,13.333333333333334,45.45454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1159.9070750244812,12
962,holycows #962,76.92307692307692,10.0,25.303643724696357,20.903010033444815,11.428571428571429,8.016032064128257,30.303030303030305,5.570409982174688,952.3809523809524,3.7105751391465676,1144.5393019792218,13
2499,holycows #2499,15.508684863523575,3.324468085106383,12.820512820512821,60.679611650485434,16.0,20.0,45.45454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1135.4497603764473,14
2214,holycows #2214,25.81311306143521,3.324468085106383,25.303643724696357,62.5,11.627906976744187,40.0,5.067396371744198,5.570409982174688,952.3809523809524,3.7105751391465676,1135.298465722,15
1265,holycows #1265,15.384615384615385,19.9203187250996,11.020498126515319,60.679611650485434,19.900497512437813,16.0,29.904306220095695,5.570409982174688,952.3809523809524,3.7105751391465676,1134.471785121523,16
4210,holycows #4210,10.989010989010989,16.666666666666668,25.303643724696357,62.5,16.0,16.0,15.151515151515152,5.570409982174688,952.3809523809524,3.7105751391465676,1124.272774034163,17
1188,holycows #1188,15.508684863523575,16.666666666666668,25.303643724696357,8.928571428571427,11.428571428571429,26.666666666666668,45.45454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1111.6192877355154,18
1299,holycows #1299,10.989010989010989,3.324468085106383,11.020498126515319,60.679611650485434,8.080808080808081,8.016032064128257,45.45454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1109.2269119528737,19
4999,holycows #4999,10.989010989010989,3.324468085106383,25.303643724696357,60.679611650485434,16.0,16.0,4.545454545454545,13.88888888888889,952.3809523809524,3.7105751391465676,1106.8226054037416,20
10,holycows #10,19.23076923076923,12.468827930174564,19.23076923076923,60.679611650485434,16.0,11.428571428571429,4.545454545454545,5.570409982174688,952.3809523809524,3.7105751391465676,1105.245941518498,21
1239,holycows #1239,10.989010989010989,19.841269841269842,25.303643724696357,31.09452736318408,16.0,4.667444574095683,15.151515151515152,5.570409982174688,952.3809523809524,3.7105751391465676,1084.7093491460457,22
4231,holycows #4231,25.81311306143521,12.468827930174564,25.303643724696357,12.5,16.0,13.333333333333334,15.151515151515152,5.570409982174688,952.3809523809524,3.7105751391465676,1082.2323707034284,23
27,holycows #27,10.989010989010989,3.324468085106383,25.303643724696357,15.625,16.0,20.0,5.067396371744198,5.570409982174688,952.3809523809524,3.7105751391465676,1057.9714566728317,24
3709,holycows #3709,25.81311306143521,102.04081632653062,240.3846153846154,15.625,11.627906976744187,20.0,45.45454545454545,245.0980392156863,9.652509652509652,36.36363636363636,752.0601824357033,25
2937,holycows #2937,76.92307692307692,16.611295681063122,15.384615384615385,15.625,11.428571428571429,26.666666666666668,90.9090909090909,8.333333333333334,9.652509652509652,432.9004329004329,704.4345928793603,26
470,holycows #470,10.989010989010989,3.324468085106383,12.820512820512821,250.0,11.627906976744187,4.667444574095683,9.09090909090909,16.666666666666668,9.652509652509652,363.6363636363636,692.475792491919,27
4086,holycows #4086,15.384615384615385,16.181229773462782,240.3846153846154,12.525050100200401,16.0,8.016032064128257,90.9090909090909,245.0980392156863,9.652509652509652,36.36363636363636,690.5148188479455,28
4501,holycows #4501,10.989010989010989,19.9203187250996,147.92899408284026,12.525050100200401,11.428571428571429,8.016032064128257,4.545454545454545,8.333333333333334,9.652509652509652,432.9004329004329,666.2397078215813,29
3881,holycows #3881,10.989010989010989,31.25,15.384615384615385,31.09452736318408,80.0,97.5609756097561,9.09090909090909,8.333333333333334,9.652509652509652,363.6363636363636,656.9922450596822,30
1110,holycows #1110,76.92307692307692,10.0,240.3846153846154,12.5,11.428571428571429,4.667444574095683,4.545454545454545,245.0980392156863,9.652509652509652,22.727272727272727,637.9269844512828,31
1224,holycows #1224,10.989010989010989,19.9203187250996,240.3846153846154,62.5,20.100502512562816,16.0,4.545454545454545,245.0980392156863,8.244023083264633,3.7105751391465676,631.492539594841,32
214,holycows #214,76.92307692307692,10.0,240.3846153846154,12.5,11.627906976744187,11.428571428571429,4.545454545454545,245.0980392156863,9.652509652509652,9.1000091000091,631.2601832266677,33
536,holycows #536,10.989010989010989,100.0,11.020498126515319,15.625,11.627906976744187,16.0,5.067396371744198,83.33333333333333,9.652509652509652,363.6363636363636,626.9520190862213,34
1951,holycows #1951,10.989010989010989,33.11258278145695,59.1715976331361,12.5,20.0,97.5609756097561,15.151515151515152,5.570409982174688,8.244023083264633,363.6363636363636,625.9364788666783,35
3199,holycows #3199,25.641025641025642,16.666666666666668,11.116051578479325,20.903010033444815,142.85714285714286,4.667444574095683,9.09090909090909,20.938023450586265,9.652509652509652,363.6363636363636,625.1691471812236,36
3854,holycows #3854,19.23076923076923,12.468827930174564,240.3846153846154,15.625,16.0,20.0,9.09090909090909,245.0980392156863,9.652509652509652,36.36363636363636,623.9143068683006,37
3941,holycows #3941,15.384615384615385,102.04081632653062,15.384615384615385,12.5,16.0,26.845637583892618,30.303030303030305,20.729684908789388,9.652509652509652,363.6363636363636,612.477273180347,38
2257,holycows #2257,10.989010989010989,10.0,240.3846153846154,12.525050100200401,16.0,16.0,22.727272727272727,245.0980392156863,9.652509652509652,22.727272727272727,606.1037707965684,39
1786,holycows #1786,15.508684863523575,16.611295681063122,240.3846153846154,12.5,11.428571428571429,20.0,30.303030303030305,245.0980392156863,8.244023083264633,3.7105751391465676,603.7888350989015,40
1524,holycows #1524,10.989010989010989,19.9203187250996,15.384615384615385,12.525050100200401,11.627906976744187,80.0,5.067396371744198,5.570409982174688,8.244023083264633,432.9004329004329,602.2291645132871,41
2231,holycows #2231,10.989010989010989,19.9203187250996,240.3846153846154,12.5,16.0,13.333333333333334,22.727272727272727,245.0980392156863,9.652509652509652,9.1000091000091,599.7051091275372,42
1738,holycows #1738,76.92307692307692,200.0,15.323322096230463,8.928571428571427,26.490066225165563,26.666666666666668,22.727272727272727,166.66666666666666,9.652509652509652,45.45454545454545,598.8326978407057,43
1922,holycows #1922,10.989010989010989,19.9203187250996,240.3846153846154,6.268806419257774,20.100502512562816,13.333333333333334,30.303030303030305,245.0980392156863,8.244023083264633,3.7105751391465676,598.3522551050078,44
4043,holycows #4043,10.989010989010989,200.0,76.92307692307692,12.525050100200401,16.0,11.428571428571429,90.9090909090909,166.66666666666666,8.244023083264633,3.7105751391465676,597.3960652390285,45
1173,holycows #1173,10.989010989010989,12.468827930174564,25.641025641025642,8.928571428571427,11.627906976744187,11.428571428571429,45.45454545454545,27.77777777777778,9.652509652509652,432.9004329004329,596.8691801793641,46
3173,holycows #3173,10.989010989010989,33.11258278145695,240.3846153846154,8.928571428571427,11.428571428571429,20.0,4.545454545454545,245.0980392156863,9.652509652509652,9.1000091000091,593.2393645258859,47
2503,holycows #2503,76.92307692307692,200.0,25.303643724696357,12.5,16.0,20.0,30.303030303030305,166.66666666666666,41.666666666666664,3.7105751391465676,593.0736594232835,48
3191,holycows #3191,10.989010989010989,16.611295681063122,25.641025641025642,12.5,13.2890365448505,20.0,22.727272727272727,27.77777777777778,9.652509652509652,432.9004329004329,592.0883619139433,49
4990,holycows #4990,10.989010989010989,19.9203187250996,240.3846153846154,12.525050100200401,26.490066225165563,20.0,4.545454545454545,245.0980392156863,8.244023083264633,3.7105751391465676,591.907153407644,50
4334,holycows #4334,10.989010989010989,31.25,11.020498126515319,12.525050100200401,16.0,26.845637583892618,5.067396371744198,104.16666666666667,9.652509652509652,363.6363636363636,591.1531331269034,51
4109,holycows #4109,10.989010989010989,3.324468085106383,240.3846153846154,12.5,16.0,20.0,30.303030303030305,245.0980392156863,8.244023083264633,3.7105751391465676,590.5537621998606,52
675,holycows #675,15.384615384615385,19.9203187250996,240.3846153846154,6.268806419257774,11.428571428571429,8.016032064128257,30.303030303030305,245.0980392156863,8.244023083264633,3.7105751391465676,588.7586271474157,53
756,holycows #756,10.989010989010989,14.204545454545453,240.3846153846154,6.268806419257774,20.0,20.0,9.09090909090909,245.0980392156863,9.652509652509652,9.1000091000091,584.7884453065437,54
3444,holycows #3444,19.23076923076923,16.666666666666668,19.23076923076923,12.525050100200401,20.100502512562816,97.5609756097561,5.067396371744198,20.833333333333332,9.652509652509652,363.6363636363636,584.5043363446753,55
2615,holycows #2615,25.641025641025642,16.181229773462782,10.989010989010989,12.525050100200401,19.900497512437813,78.43137254901961,22.727272727272727,20.729684908789388,9.652509652509652,363.6363636363636,580.4140174900926,56
2296,holycows #2296,10.989010989010989,3.324468085106383,25.641025641025642,12.5,20.100502512562816,78.43137254901961,22.727272727272727,27.77777777777778,9.652509652509652,363.6363636363636,574.7803035706493,57
2597,holycows #2597,19.23076923076923,10.0,15.384615384615385,60.679611650485434,8.080808080808081,4.667444574095683,5.067396371744198,8.333333333333334,8.244023083264633,432.9004329004329,572.5884346095489,58
3091,holycows #3091,15.384615384615385,10.0,15.384615384615385,15.625,8.080808080808081,20.0,30.50640634533252,13.88888888888889,9.652509652509652,432.9004329004329,571.4232766372029,59
199,holycows #199,11.020498126515319,3.324468085106383,15.384615384615385,6.268806419257774,26.490066225165563,26.666666666666668,30.303030303030305,8.333333333333334,9.652509652509652,432.9004329004329,570.3444270966334,60
376,holycows #376,25.47121752419766,3.324468085106383,11.116051578479325,6.268806419257774,20.100502512562816,39.60396039603961,4.545454545454545,83.33333333333333,9.652509652509652,363.6363636363636,567.0526676833047,61
399,holycows #399,25.641025641025642,19.841269841269842,15.384615384615385,6.268806419257774,11.428571428571429,4.667444574095683,30.303030303030305,8.333333333333334,9.652509652509652,432.9004329004329,564.421039478142,62
24,holycows #24,10.989010989010989,24.752475247524753,15.323322096230463,6.268806419257774,11.428571428571429,15.936254980079681,22.727272727272727,13.66120218579235,9.652509652509652,432.9004329004329,563.6398586266828,63
1674,holycows #1674,25.641025641025642,14.204545454545453,11.020498126515319,6.268806419257774,16.0,20.0,4.545454545454545,20.833333333333332,9.652509652509652,432.9004329004329,561.0666060730746,64
961,holycows #961,15.508684863523575,3.324468085106383,15.384615384615385,6.268806419257774,16.0,8.016032064128257,45.45454545454545,5.570409982174688,8.244023083264633,432.9004329004329,556.6720182370491,65
2377,holycows #2377,19.23076923076923,16.181229773462782,11.020498126515319,6.268806419257774,80.0,11.428571428571429,30.50640634533252,8.333333333333334,9.652509652509652,363.6363636363636,556.2584879461157,66
378,holycows #378,25.641025641025642,19.9203187250996,153.84615384615384,12.5,80.0,80.0,5.067396371744198,166.66666666666666,8.244023083264633,3.7105751391465676,555.5961594731012,67
4877,holycows #4877,10.989010989010989,16.181229773462782,12.863390789812195,31.09452736318408,16.0,78.43137254901961,4.545454545454545,11.904761904761903,9.652509652509652,363.6363636363636,555.2986212035794,68
3824,holycows #3824,15.508684863523575,200.0,25.303643724696357,8.928571428571427,40.0,8.016032064128257,45.45454545454545,166.66666666666666,41.666666666666664,3.7105751391465676,555.2553860079449,69
1829,holycows #1829,10.989010989010989,3.324468085106383,153.84615384615384,6.268806419257774,80.0,78.43137254901961,22.727272727272727,166.66666666666666,9.652509652509652,22.727272727272727,554.6335336622705,70
3680,holycows #3680,25.641025641025642,3.324468085106383,15.323322096230463,6.268806419257774,16.0,26.666666666666668,4.545454545454545,13.88888888888889,9.652509652509652,432.9004329004329,554.211574895573,71
3129,holycows #3129,15.384615384615385,3.324468085106383,10.989010989010989,12.525050100200401,20.0,13.333333333333334,22.727272727272727,11.904761904761903,9.652509652509652,432.9004329004329,552.7414550772437,72
3820,holycows #3820,25.641025641025642,3.324468085106383,15.323322096230463,12.525050100200401,11.627906976744187,4.667444574095683,90.9090909090909,13.66120218579235,9.652509652509652,363.6363636363636,550.9683838571593,73
1200,holycows #1200,11.020498126515319,16.611295681063122,11.116051578479325,12.5,19.900497512437813,4.667444574095683,4.545454545454545,27.77777777777778,9.652509652509652,432.9004329004329,550.6919623487661,74
4739,holycows #4739,15.384615384615385,3.324468085106383,15.384615384615385,6.268806419257774,26.490066225165563,13.333333333333334,22.727272727272727,5.570409982174688,8.244023083264633,432.9004329004329,549.6280435252388,75
