TOKEN_ID,TOKEN_NAME,Background,Skin,Clothes,Eyes / Sunglasses,Hair / Hat,Mouth,Trait Count,Earing,Chain,Unique,RARITY_SCORE,Rank
1423,the-aliensecretsociety #1423,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,1
1626,the-aliensecretsociety #1626,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,2
196,the-aliensecretsociety #196,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,3
2546,the-aliensecretsociety #2546,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,4
3195,the-aliensecretsociety #3195,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,5
3289,the-aliensecretsociety #3289,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,6
3579,the-aliensecretsociety #3579,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,7
3802,the-aliensecretsociety #3802,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,8
4421,the-aliensecretsociety #4421,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,9
458,the-aliensecretsociety #458,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,10
4601,the-aliensecretsociety #4601,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,11
4851,the-aliensecretsociety #4851,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,12
5346,the-aliensecretsociety #5346,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,13
6316,the-aliensecretsociety #6316,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,14
6470,the-aliensecretsociety #6470,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,15
6650,the-aliensecretsociety #6650,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,16
7266,the-aliensecretsociety #7266,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,17
7397,the-aliensecretsociety #7397,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,18
7851,the-aliensecretsociety #7851,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,19
7898,the-aliensecretsociety #7898,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,20
8025,the-aliensecretsociety #8025,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,21
9227,the-aliensecretsociety #9227,303.030303030303,174.82517482517483,8.01667468334135,144.92753623188406,3.4727045422975413,108.22510822510822,757.5757575757576,2.8219889378033636,1.2738204422704573,4347.826086956521,5851.995155450461,22
4286,the-aliensecretsociety #4286,166.66666666666663,11.72607879924953,35.61253561253561,15.723270440251572,44.36557231588287,11.019283746556473,326.797385620915,225.22522522522522,2083.333333333333,0.4357849139978472,2920.905136674614,23
6788,the-aliensecretsociety #6788,9.363295880149812,38.46153846153846,92.5925925925926,11.820330969267138,23.88915432393693,2.4165095935430863,326.797385620915,225.22522522522522,2083.333333333333,0.4357849139978472,2814.335150914499,24
2388,the-aliensecretsociety #2388,21.50537634408602,17.48251748251748,35.61253561253561,21.78649237472767,9.211495946941783,25.043826696719258,326.797385620915,45.53734061930783,2083.333333333333,0.4357849139978472,2586.7460889450817,25
1374,the-aliensecretsociety #1374,5.837711617046117,36.63003663003663,35.61253561253561,3.408316291751874,31.505986137366094,21.645021645021643,14.775413711583925,2.8219889378033636,2083.333333333333,0.4357849139978472,2236.006128830476,26
5181,the-aliensecretsociety #5181,21.231422505307854,5.7234432234432235,35.61253561253561,20.449897750511244,3.4727045422975413,35.650623885918,2.0588840848260244,2.8219889378033636,2083.333333333333,0.4357849139978472,2210.790618789974,27
936,the-aliensecretsociety #936,21.231422505307854,5.275931201857127,35.61253561253561,11.820330969267138,9.211495946941783,15.78282828282828,14.775413711583925,2.8219889378033636,2083.333333333333,0.4357849139978472,2200.301065415456,28
5909,the-aliensecretsociety #5909,67.34006734006734,5.7234432234432235,14.245014245014245,62.893081761006286,7.035317292809905,6.559097468188377,326.797385620915,225.22522522522522,624.9999999999999,0.4357849139978472,1341.2544170906674,29
9078,the-aliensecretsociety #9078,166.66666666666663,384.61538461538464,14.245014245014245,21.78649237472767,3.4727045422975413,6.171696599395173,14.775413711583925,225.22522522522522,446.4285714285714,0.4357849139978472,1283.8229543228642,30
4568,the-aliensecretsociety #4568,166.66666666666663,11.312217194570136,14.245014245014245,3.6075036075036073,25.57544757033248,13.588802826470987,326.797385620915,45.53734061930783,657.8947368421052,0.4357849139978472,1265.660900106884,31
3823,the-aliensecretsociety #3823,9.363295880149812,17.48251748251748,92.5925925925926,24.87562189054726,14.302059496567503,35.650623885918,326.797385620915,52.08333333333333,657.8947368421052,0.4357849139978472,1231.477951938644,32
703,the-aliensecretsociety #703,166.66666666666663,6.1050061050061055,14.245014245014245,11.695906432748536,23.88915432393693,11.019283746556473,326.797385620915,45.53734061930783,624.9999999999999,0.4357849139978472,1231.3915426741496,33
7057,the-aliensecretsociety #7057,3.7432154220475384,38.46153846153846,92.5925925925926,3.6075036075036073,8.873114463176574,18.821757952192733,326.797385620915,45.53734061930783,657.8947368421052,0.4357849139978472,1196.7649704953774,34
2095,the-aliensecretsociety #2095,5.837711617046117,11.312217194570136,16.835016835016834,55.55555555555555,53.0222693531283,2.057232199798391,326.797385620915,45.53734061930783,657.8947368421052,0.4357849139978472,1175.2852507514413,35
8663,the-aliensecretsociety #8663,21.50537634408602,5.275931201857127,14.245014245014245,55.55555555555555,16.46903820816864,42.680324370465215,326.797385620915,45.53734061930783,624.9999999999999,0.4357849139978472,1153.5017510793673,36
3875,the-aliensecretsociety #3875,67.34006734006734,6.1050061050061055,14.245014245014245,11.695906432748536,4.655060050274648,15.78282828282828,326.797385620915,45.53734061930783,657.8947368421052,0.4357849139978472,1150.489130452265,37
793,the-aliensecretsociety #793,9.363295880149812,384.61538461538464,35.61253561253561,53.76344086021504,5.380972879896684,6.171696599395173,14.775413711583925,2.8219889378033636,624.9999999999999,0.4357849139978472,1137.940514010962,38
6153,the-aliensecretsociety #6153,133.33333333333331,384.61538461538464,16.835016835016834,52.08333333333332,3.4727045422975413,3.7000037000037,14.775413711583925,52.08333333333333,446.4285714285714,0.4357849139978472,1107.762879746856,39
7491,the-aliensecretsociety #7491,67.34006734006734,5.24714030853185,5.878894767783657,2.9265437518290893,23.88915432393693,2.057232199798391,326.797385620915,45.53734061930783,624.9999999999999,0.4357849139978472,1105.1095438461678,40
4811,the-aliensecretsociety #4811,9.363295880149812,5.7234432234432235,35.61253561253561,8.438818565400842,6.301197227473219,2.057232199798391,326.797385620915,52.08333333333333,657.8947368421052,0.4357849139978472,1104.7077634191523,41
7035,the-aliensecretsociety #7035,21.231422505307854,11.213276519398969,16.835016835016834,15.723270440251572,3.9888312724371757,35.650623885918,326.797385620915,45.53734061930783,624.9999999999999,0.4357849139978472,1102.412952612551,42
1589,the-aliensecretsociety #1589,3.7432154220475384,5.836348780203106,14.245014245014245,158.7301587301587,3.4727045422975413,35.650623885918,14.775413711583925,225.22522522522522,624.9999999999999,0.4357849139978472,1087.1144894564459,43
7260,the-aliensecretsociety #7260,6.155740227762387,5.7234432234432235,5.878894767783657,3.2840722495894905,9.211495946941783,20.755500207555002,326.797385620915,45.53734061930783,657.8947368421052,0.4357849139978472,1081.6743946194015,44
4725,the-aliensecretsociety #4725,6.155740227762387,11.72607879924953,14.245014245014245,15.723270440251572,8.873114463176574,25.043826696719258,326.797385620915,45.53734061930783,624.9999999999999,0.4357849139978472,1079.5375560263942,45
914,the-aliensecretsociety #914,21.231422505307854,11.312217194570136,14.245014245014245,3.6075036075036073,3.9888312724371757,20.755500207555002,326.797385620915,52.08333333333333,624.9999999999999,0.4357849139978472,1079.456992900634,46
