TOKEN_ID,TOKEN_NAME,Mouth,Armor,Nose,Helmet,Weapon,Eyes,Background,Character,Galactic Clout,Facial Hair,Round Table,NUM_TRAITS,RARITY_SCORE,Rank
5510,Apothecary,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,1
8113,Carl aka Karl,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,2
8696,22B8,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,3
2181,Bailiff,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,4
8509,Queen,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,5
2497,Groundskeeper,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,6
8403,Hacker,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,7
6328,Soothsayer,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,8
8233,Head Bookie,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,9
7076,King,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,30641.538461538465,4064.69387755102,50406.76807129977,10
3606,Ref of the Round Table,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,15320.769230769232,4064.69387755102,35085.998840530534,11
5549,Knight Commander,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,15320.769230769232,4064.69387755102,35085.998840530534,12
5757,Ref of the Round Table,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,15320.769230769232,4064.69387755102,35085.998840530534,13
1067,Knight Commander,2032.34693877551,81.76108374384236,670.6060606060606,632.2857142857142,2.5388792575973897,1580.7142857142856,3556.607142857142,7113.214285714284,23.61512923879535,6.84621201704936,15320.769230769232,4064.69387755102,35085.998840530534,14
7199,Knights of Degen #7199,50.99078341013824,81.76108374384236,670.6060606060606,48.37158469945355,2.5388792575973897,13.660493827160494,38.44980694980695,56.2309429700734,23.61512923879535,6.84621201704936,3.467021776594078,28452.85714285714,29449.395141353714,15
6038,Knights of Degen #6038,12.138590931253049,81.76108374384236,670.6060606060606,8.374645222327342,2.5388792575973897,24.21225382932166,36.639072847682115,56.2309429700734,23.61512923879535,6.84621201704936,3.467021776594078,28452.85714285714,29379.287035297737,16
5966,Knights of Degen #5966,50.99078341013824,44.112956810631225,20.999525541673254,9.56972972972973,4149.375,24.92117117117117,45.06108597285068,56.2309429700734,476.4832535885168,98.21005917159762,3.467021776594078,1962.2660098522167,6941.687539995193,17
1346,Knights of Degen #1346,1053.8095238095239,123.17254174397031,20.999525541673254,8.374645222327342,2074.6875,13.660493827160494,38.03857906799083,112.90816326530613,476.4832535885168,922.0833333333333,3.467021776594078,1962.2660098522167,6809.9505910286125,18
5273,Knights of Degen #5273,12.138590931253049,44.112956810631225,20.999525541673254,12.328690807799441,4149.375,13.660493827160494,37.32571214392804,56.2309429700734,476.4832535885168,6.84621201704936,3.467021776594078,65.10951291271658,4898.077913327397,19
6793,Knights of Degen #6793,400.74446680080484,6.774489795918368,20.999525541673254,53.64848484848484,4149.375,13.660493827160494,38.03857906799083,112.90816326530613,23.61512923879535,6.84621201704936,3.467021776594078,14.435746901500325,4844.513313081278,20
3103,Knights of Degen #3103,43.17580750054195,327.04433497536945,20.999525541673254,39.16814159292036,85.84913793103449,3688.333333333333,37.32571214392804,112.90816326530613,23.61512923879535,98.21005917159762,3.467021776594078,65.10951291271658,4545.205879383811,21
4301,Knights of Degen #4301,13.607296577167451,11.197503794906392,56.962676962676966,36.73029045643154,2.5388792575973897,3688.333333333333,39.48651863600317,112.90816326530613,476.4832535885168,6.84621201704936,3.467021776594078,14.435746901500325,4462.996896567083,22
1129,Knights of Degen #1129,400.74446680080484,94.84285714285716,20.999525541673254,12.328690807799441,36.39802631578947,3688.333333333333,38.44980694980695,112.90816326530613,23.61512923879535,6.84621201704936,3.467021776594078,14.435746901500325,4453.36898009131,23
765,Knights of Degen #765,12.138590931253049,395.1785714285714,20.999525541673254,8.374645222327342,2.5388792575973897,3688.333333333333,45.06108597285068,112.90816326530613,23.61512923879535,6.84621201704936,3.467021776594078,14.673985117512709,4334.135143102863,24
5791,Knights of Degen #5791,19.595631641086186,39.683203825463245,56.962676962676966,40.236363636363635,429.2456896551724,23.02809573361082,42.37659574468085,16.101050929668553,476.4832535885168,1106.5,3.467021776594078,1962.2660098522167,4215.94559334605,25
6356,Knights of Degen #6356,13.607296577167451,52.39936858721389,20.999525541673254,68.62015503875969,31.19830827067669,3688.333333333333,38.03857906799083,112.90816326530613,23.61512923879535,6.84621201704936,3.467021776594078,14.435746901500325,4074.46883961606,26
466,Knights of Degen #466,12.138590931253049,52.39936858721389,20.999525541673254,12.328690807799441,2.5388792575973897,3688.333333333333,38.03857906799083,112.90816326530613,23.61512923879535,6.84621201704936,3.467021776594078,14.673985117512709,3988.287478942118,27
6637,Knights of Degen #6637,19.595631641086186,85.44401544401545,56.962676962676966,9.56972972972973,90.2038043478261,24.92117117117117,37.32571214392804,16.101050929668553,476.4832535885168,1106.5,3.467021776594078,1962.2660098522167,3888.8400775874297,28
6790,Knights of Degen #6790,19.595631641086186,63.6529242569511,20.999525541673254,11.616797900262467,68.39629120879121,27.287299630086313,42.37659574468085,16.101050929668553,476.4832535885168,1106.5,3.467021776594078,1962.2660098522167,3818.7424020705275,29
6417,Knights of Degen #6417,13.607296577167451,26.71629778672032,20.999525541673254,11.616797900262467,31.19830827067669,13.660493827160494,37.32571214392804,56.2309429700734,476.4832535885168,922.0833333333333,3.467021776594078,1962.2660098522167,3575.654993568323,30
8250,Knights of Degen #8250,13.607296577167451,10.143621084797555,56.962676962676966,8.374645222327342,109.19407894736842,23.02809573361082,42.37659574468085,16.101050929668553,476.4832535885168,701.3028169014085,3.467021776594078,1962.2660098522167,3423.307163321034,31
4649,Knights of Degen #4649,50.99078341013824,201.7933130699088,20.999525541673254,737.6666666666666,2074.6875,13.660493827160494,39.48651863600317,56.2309429700734,23.61512923879535,6.84621201704936,3.467021776594078,14.435746901500325,3243.879854055563,32
